"variant","subvariant","var1","var2","correlation","lower_ci","upper_ci","n_obs","dataset"
"Omicron","BA.2","daily_cases","hosp_new_permill",0.683912572315866,0.24065190781854,0.891130576402533,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","hosp_new_permill",0.573219005038923,0.0612650066750063,0.846384591890326,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","hosp_new_permill",0.818302961727936,0.508494306384,0.940529900472567,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","hosp_new_permill",0.999999999955978,0.99999999985646,0.999999999986499,14,"neth by subvariant"
"Omicron","BA.2","viral_load","hosp_new_permill",0.899524206339385,0.705796920212408,0.968073258368794,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","hosp_new_permill",0.926832401980639,0.779650145864967,0.976976408645298,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","hosp_new_permill",0.734158500641215,0.333469168754503,0.91019343980995,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","hosp_new_permill",0.547407663122667,0.0237055889588135,0.835365189597836,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","hosp_new_permill",0.261005695530291,-0.312916221378479,0.69530304773697,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","hosp_new_permill",-0.234742425503396,-0.680564502014522,0.3379351596721,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","hosp_new_permill",0.979616658377912,0.935033995409151,0.993704188318053,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","hosp_new_permill",0.902124980507474,0.71265367968342,0.968928692814561,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","hosp_new_permill",0.749340804878018,0.363131025381936,0.915810396478524,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","hosp_new_permill",0.604930169906555,0.10948363954667,0.859609955601567,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","hosp_new_permill",0.978877090896292,0.932731804392291,0.99347407279092,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","hosp_new_permill",0.970773176351813,0.907749323347465,0.990944740366446,14,"neth by subvariant"
"Omicron","BA.2","log_inf","hosp_new_permill",0.698757003536344,0.267254867330568,0.896839597001856,14,"neth by subvariant"
"Omicron","BA.2","log_cases","hosp_new_permill",0.937099665442843,0.808518340647106,0.98027921749996,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","viral_load",0.773713484798086,0.412443565456163,0.924693325275611,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","viral_load",0.901057771506344,0.709835671069249,0.968577864671156,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","viral_load",0.828915804049631,0.532550870715463,0.944222521903477,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","viral_load",0.971180976762607,0.908995885949068,0.991072362938135,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","viral_load",0.899525407471428,0.705800078557244,0.968073653808383,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","viral_load",0.899524206339385,0.705796920212408,0.968073258368794,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","viral_load",0.973285916485628,0.915447996232313,0.991730532051399,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","viral_load",0.930668960784419,0.790364586249286,0.978213385151039,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","viral_load",0.813311475911738,0.497344690057638,0.938783123415612,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","viral_load",0.616131829202049,0.127092579114879,0.864201522111963,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","viral_load",0.165642870967833,-0.40010923587696,0.639983318767611,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","viral_load",0.889032107231775,0.678498978919427,0.964605956501302,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","viral_load",0.707675851009651,0.283561183483815,0.900238254715033,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","viral_load",0.569590555034813,0.0558960011893697,0.844849531645509,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","viral_load",0.491866056041758,-0.0523952500437401,0.81084162764217,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","viral_load",0.870549147384475,0.631784635021729,0.958433697935454,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","viral_load",0.839887268045926,0.557934102421758,0.94800968021629,14,"neth by subvariant"
"Omicron","BA.2","log_inf","viral_load",0.909421493962388,0.732085644768636,0.971320126815693,14,"neth by subvariant"
"Omicron","BA.2","log_cases","viral_load",0.97749842899399,0.928450204264155,0.993044786341044,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","log_viral_load",0.726276010228931,0.318375672139288,0.907251414219791,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","log_viral_load",0.836671665792689,0.550439531450515,0.946902873705674,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","log_viral_load",0.77599428497982,0.417169179910508,0.925516264310777,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","log_viral_load",0.903414719455674,0.71606746753305,0.969352315757287,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","log_viral_load",0.926833571867004,0.779653399949815,0.976976786352542,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","log_viral_load",0.926832401980639,0.779650145864967,0.976976408645298,14,"neth by subvariant"
"Omicron","BA.2","viral_load","log_viral_load",0.973285916485628,0.915447996232313,0.991730532051399,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","log_viral_load",0.886206006024048,0.671244211052832,0.963667531892745,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","log_viral_load",0.756236280531635,0.376866368998676,0.918340170505564,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","log_viral_load",0.515517388854798,-0.020743944123534,0.821423266530412,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","log_viral_load",0.0679863640219936,-0.479912687723555,0.577733268746767,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","log_viral_load",0.912658100400048,0.740798729583889,0.972376931031701,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","log_viral_load",0.816545352672074,0.504556401570973,0.939915559218522,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","log_viral_load",0.706210855242534,0.28086579287823,0.899681602642616,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","log_viral_load",0.606290537590051,0.111605666982478,0.860169774086317,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","log_viral_load",0.923882680385212,0.771470578080951,0.976023066652917,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","log_viral_load",0.891643262859871,0.685238669406232,0.965471309033632,14,"neth by subvariant"
"Omicron","BA.2","log_inf","log_viral_load",0.873099108701192,0.63812797008999,0.959290159871768,14,"neth by subvariant"
"Omicron","BA.2","log_cases","log_viral_load",0.988852157362064,0.964103186007769,0.996567827384788,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lead1_viral_load",0.931364913154628,0.792317427987191,0.97843741172776,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lead1_viral_load",0.982664133646827,0.944560272808211,0.994651154212848,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lead1_viral_load",0.962229032973191,0.88188507453528,0.988262412751608,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lead1_viral_load",0.961339223237411,0.879219023147588,0.98798214208394,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lead1_viral_load",0.734161532210246,0.333475013428084,0.910194567892298,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lead1_viral_load",0.734158500641215,0.333469168754503,0.91019343980995,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lead1_viral_load",0.930668960784419,0.790364586249286,0.978213385151039,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lead1_viral_load",0.886206006024048,0.671244211052832,0.963667531892745,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lead1_viral_load",0.9480935095492,0.840131126806186,0.983789212413571,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lead1_viral_load",0.792908342613773,0.452829713917972,0.931575302833006,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lead1_viral_load",0.41338787750136,-0.15012832832264,0.774170003408969,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lead1_viral_load",0.701134687316111,0.271577958251068,0.89774794025503,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lead1_viral_load",0.550405603234585,0.0279934586794274,0.836657063629922,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lead1_viral_load",0.447975954610511,-0.108369807994395,0.790636572219699,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lead1_viral_load",0.375671493180944,-0.193481882690811,0.755639751868159,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lead1_viral_load",0.700143657226385,0.269773963765736,0.897369541500227,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lead1_viral_load",0.680534210511555,0.234689109750992,0.889822062272788,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lead1_viral_load",0.988093712172656,0.961693371863834,0.996333351219008,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lead1_viral_load",0.906838455936181,0.725173378226079,0.970474964951136,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lead2_viral_load",0.975056910987976,0.920899620226572,0.992283533199651,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lead2_viral_load",0.945242004437582,0.83186056186079,0.982881434292686,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lead2_viral_load",0.96655620410106,0.894923830027218,0.989622883487805,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lead2_viral_load",0.866363376921709,0.621440901563107,0.957024370478151,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lead2_viral_load",0.547410461409095,0.0237095823054745,0.835366396921979,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lead2_viral_load",0.547407663122667,0.0237055889588135,0.835365189597836,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lead2_viral_load",0.813311475911738,0.497344690057638,0.938783123415612,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lead2_viral_load",0.756236280531635,0.376866368998676,0.918340170505564,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lead2_viral_load",0.9480935095492,0.840131126806186,0.983789212413571,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lead2_viral_load",0.910019845789602,0.733692073771886,0.971515682773296,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lead2_viral_load",0.617758046524028,0.129674866436399,0.864864692521006,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lead2_viral_load",0.529650968982443,-0.00130232202176769,0.827647688129805,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lead2_viral_load",0.381511990314177,-0.186910814001555,0.758549578843377,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lead2_viral_load",0.230986526468536,-0.341448158525016,0.67842684233544,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lead2_viral_load",0.183957822565471,-0.384121970086843,0.651003485800802,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lead2_viral_load",0.506420733935598,-0.0330460607645884,0.817378183631866,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lead2_viral_load",0.475368380215546,-0.0738442473500917,0.803334979459922,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lead2_viral_load",0.966665610015548,0.895255088212463,0.98965722739243,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lead2_viral_load",0.766535551187766,0.397697332048471,0.922094204138561,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lead3_viral_load",0.875242625123047,0.643485016911534,0.960008883815323,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lead3_viral_load",0.790022918909429,0.446668307277782,0.930547093162958,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lead3_viral_load",0.843600367542989,0.566645779310019,0.949284479017715,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lead3_viral_load",0.706237687384724,0.280915100080844,0.89969180366747,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lead3_viral_load",0.261007553121769,-0.312914423173164,0.695304077428517,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lead3_viral_load",0.261005695530291,-0.312916221378479,0.69530304773697,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lead3_viral_load",0.616131829202049,0.127092579114879,0.864201522111963,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lead3_viral_load",0.515517388854798,-0.020743944123534,0.821423266530412,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lead3_viral_load",0.792908342613773,0.452829713917972,0.931575302833006,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lead3_viral_load",0.910019845789602,0.733692073771886,0.971515682773296,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lead3_viral_load",0.853029305851564,0.589049766095361,0.952506126925809,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lead3_viral_load",0.275895627727118,-0.29836892423297,0.703499892314072,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lead3_viral_load",0.0435362354402209,-0.498567874236398,0.56116085125532,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lead3_viral_load",-0.113518234028845,-0.607514150959181,0.443799719577744,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lead3_viral_load",-0.105720807154093,-0.602510799746398,0.450115319276906,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lead3_viral_load",0.214057574469906,-0.357086239465197,0.668696814808343,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lead3_viral_load",0.145472251078056,-0.417326720902306,0.627616516874111,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lead3_viral_load",0.829720907529931,0.534395583064819,0.944501470454959,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lead3_viral_load",0.509442638174141,-0.0289773556003997,0.818725367763726,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lead4_viral_load",0.587566255396948,0.0827887845852426,0.852410239057437,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lead4_viral_load",0.411030862834838,-0.152902634379534,0.773029826063115,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lead4_viral_load",0.51317069534991,-0.0239331798248198,0.82038268089913,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lead4_viral_load",0.284941531654757,-0.289398945892939,0.708424686988048,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lead4_viral_load",-0.234740240060666,-0.680563260378703,0.337937208429045,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lead4_viral_load",-0.234742425503396,-0.680564502014522,0.3379351596721,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lead4_viral_load",0.165642870967833,-0.40010923587696,0.639983318767611,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lead4_viral_load",0.0679863640219936,-0.479912687723555,0.577733268746767,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lead4_viral_load",0.41338787750136,-0.15012832832264,0.774170003408969,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lead4_viral_load",0.617758046524028,0.129674866436399,0.864864692521006,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lead4_viral_load",0.853029305851564,0.589049766095361,0.952506126925809,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lead4_viral_load",-0.19477704553448,-0.65742224150064,0.374514968146785,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lead4_viral_load",-0.388439538493785,-0.761981605364248,0.179050208858284,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lead4_viral_load",-0.464586621092401,-0.798372179186976,0.0875925853635903,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lead4_viral_load",-0.455905389550987,-0.794343015681188,0.0985116471868238,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lead4_viral_load",-0.27056104690619,-0.700576247856389,0.303611602802358,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lead4_viral_load",-0.354491373785354,-0.744960149918669,0.216890581468628,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lead4_viral_load",0.462580152408095,-0.0901281224737901,0.79744357804338,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lead4_viral_load",0.042454924053924,-0.499381469307567,0.560418223208716,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lag1_viral_load",0.451992448936769,-0.103389994558747,0.792517139786309,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lag1_viral_load",0.639712635650788,0.165197089332294,0.873734128841078,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lag1_viral_load",0.523465831448812,-0.00986004450313286,0.824932747312646,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lag1_viral_load",0.796476771544329,0.46049477028711,0.932843837945432,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lag1_viral_load",0.97961559196171,0.935030673065918,0.993703856589493,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lag1_viral_load",0.979616658377912,0.935033995409151,0.993704188318053,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lag1_viral_load",0.889032107231775,0.678498978919427,0.964605956501302,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lag1_viral_load",0.912658100400048,0.740798729583889,0.972376931031701,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lag1_viral_load",0.701134687316111,0.271577958251068,0.89774794025503,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lag1_viral_load",0.529650968982443,-0.00130232202176769,0.827647688129805,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lag1_viral_load",0.275895627727118,-0.29836892423297,0.703499892314072,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lag1_viral_load",-0.19477704553448,-0.65742224150064,0.374514968146785,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lag1_viral_load",0.878010109585022,0.650435216975304,0.960935175574703,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lag1_viral_load",0.683848151042353,0.240537890690014,0.891105656813451,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lag1_viral_load",0.52630925974198,-0.00593557084213461,0.826182588434936,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lag1_viral_load",0.968180447589403,0.899849827276153,0.990132483392649,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lag1_viral_load",0.920833589903421,0.763068082586842,0.975035501797033,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lag1_viral_load",0.667491862597726,0.211979951887887,0.884737971225298,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lag1_viral_load",0.912975193359564,0.741655479368962,0.972480335483825,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lag2_viral_load",0.335973166536547,-0.236832661725743,0.735455836150985,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lag2_viral_load",0.47387074085869,-0.0757665261381331,0.802648335635115,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lag2_viral_load",0.39612965227642,-0.170238642422299,0.765767003234148,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lag2_viral_load",0.567612088329749,0.0529809331648238,0.844010603327575,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lag2_viral_load",0.902125159933176,0.712654153978933,0.968928751775342,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lag2_viral_load",0.902124980507474,0.71265367968342,0.968928692814561,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lag2_viral_load",0.707675851009651,0.283561183483815,0.900238254715033,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lag2_viral_load",0.816545352672074,0.504556401570973,0.939915559218522,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lag2_viral_load",0.550405603234585,0.0279934586794274,0.836657063629922,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lag2_viral_load",0.381511990314177,-0.186910814001555,0.758549578843377,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lag2_viral_load",0.0435362354402209,-0.498567874236398,0.56116085125532,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lag2_viral_load",-0.388439538493785,-0.761981605364248,0.179050208858284,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lag2_viral_load",0.878010109585022,0.650435216975304,0.960935175574703,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lag2_viral_load",0.869295544207383,0.628677827920405,0.958012065560073,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lag2_viral_load",0.657471816721545,0.194861048166251,0.880796581631993,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lag2_viral_load",0.917666805811247,0.754397348183563,0.974007542305782,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lag2_viral_load",0.908829674677965,0.730498691855288,0.971126623446218,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lag2_viral_load",0.524158475052705,-0.00890557538925128,0.825237473620696,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lag2_viral_load",0.817817557816769,0.507405467132214,0.940360315963486,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lag3_viral_load",0.262636727014789,-0.311335747254424,0.696206467653302,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lag3_viral_load",0.385152093358247,-0.182789488070121,0.760355560330867,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lag3_viral_load",0.329839617038119,-0.243333100311666,0.732272800892623,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lag3_viral_load",0.435074708888064,-0.124178624855547,0.784552012311947,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lag3_viral_load",0.749342555002116,0.363134490349248,0.915811040234804,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lag3_viral_load",0.749340804878018,0.363131025381936,0.915810396478524,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lag3_viral_load",0.569590555034813,0.0558960011893697,0.844849531645509,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lag3_viral_load",0.706210855242534,0.28086579287823,0.899681602642616,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lag3_viral_load",0.447975954610511,-0.108369807994395,0.790636572219699,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lag3_viral_load",0.230986526468536,-0.341448158525016,0.67842684233544,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lag3_viral_load",-0.113518234028845,-0.607514150959181,0.443799719577744,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lag3_viral_load",-0.464586621092401,-0.798372179186976,0.0875925853635903,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lag3_viral_load",0.683848151042353,0.240537890690014,0.891105656813451,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lag3_viral_load",0.869295544207383,0.628677827920405,0.958012065560073,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","lag3_viral_load",0.85648829191038,0.597371638502289,0.953682425061107,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lag3_viral_load",0.820425406108537,0.513266957457046,0.941270699403533,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lag3_viral_load",0.844911729316383,0.569737364557922,0.94973387318114,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lag3_viral_load",0.405274487424562,-0.15964097421932,0.770235383307792,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lag3_viral_load",0.706919181743137,0.282168178905357,0.899950822898107,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","lag4_viral_load",0.30216749410685,-0.272033997366734,0.71769022595781,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","lag4_viral_load",0.380766647910267,-0.187752230205225,0.758179072770633,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","lag4_viral_load",0.358240959669047,-0.212793784169577,0.746865487532909,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","lag4_viral_load",0.379063117966432,-0.189672215371543,0.757331340286932,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","lag4_viral_load",0.604931658636757,0.10948595934004,0.859610568578183,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","lag4_viral_load",0.604930169906555,0.10948363954667,0.859609955601567,14,"neth by subvariant"
"Omicron","BA.2","viral_load","lag4_viral_load",0.491866056041758,-0.0523952500437401,0.81084162764217,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","lag4_viral_load",0.606290537590051,0.111605666982478,0.860169774086317,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","lag4_viral_load",0.375671493180944,-0.193481882690811,0.755639751868159,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","lag4_viral_load",0.183957822565471,-0.384121970086843,0.651003485800802,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","lag4_viral_load",-0.105720807154093,-0.602510799746398,0.450115319276906,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","lag4_viral_load",-0.455905389550987,-0.794343015681188,0.0985116471868238,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","lag4_viral_load",0.52630925974198,-0.00593557084213461,0.826182588434936,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","lag4_viral_load",0.657471816721545,0.194861048166251,0.880796581631993,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","lag4_viral_load",0.85648829191038,0.597371638502289,0.953682425061107,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","lag4_viral_load",0.705846275842385,0.280196057991099,0.89954297616174,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","lag4_viral_load",0.760338382648925,0.385117415255388,0.919838869756011,14,"neth by subvariant"
"Omicron","BA.2","log_inf","lag4_viral_load",0.369306304313763,-0.200585594307161,0.752451342712462,14,"neth by subvariant"
"Omicron","BA.2","log_cases","lag4_viral_load",0.60279092497513,0.106155757245241,0.858728375028044,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","log_lag1_viral_load",0.473218840055881,-0.0766019920928439,0.802349177013734,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","log_lag1_viral_load",0.648070564389534,0.179051580801314,0.877070238621534,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","log_lag1_viral_load",0.548196130885149,0.0248314479851379,0.835705265131782,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","log_lag1_viral_load",0.76949622902178,0.403756700801957,0.923167965417028,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","log_lag1_viral_load",0.978876898264946,0.932731205242121,0.993474012838426,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","log_lag1_viral_load",0.978877090896292,0.932731804392291,0.99347407279092,14,"neth by subvariant"
"Omicron","BA.2","viral_load","log_lag1_viral_load",0.870549147384475,0.631784635021729,0.958433697935454,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","log_lag1_viral_load",0.923882680385212,0.771470578080951,0.976023066652917,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","log_lag1_viral_load",0.700143657226385,0.269773963765736,0.897369541500227,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","log_lag1_viral_load",0.506420733935598,-0.0330460607645884,0.817378183631866,14,"neth by subvariant"
